state,date,confirmed,deaths,population,fully,at_least_one
Virginia,2020-10-14,161610,3381,,,
Virginia,2020-10-15,162941,3388,,,
Virginia,2020-10-16,164124,3408,,,
Virginia,2020-10-17,165238,3422,,,
Virginia,2020-10-18,166138,3433,,,
Virginia,2020-10-19,166828,3457,,,
Virginia,2020-10-20,167754,3485,,,
Virginia,2020-10-21,168772,3515,,,
Virginia,2020-10-22,170104,3524,,,
Virginia,2020-10-23,171284,3539,,,
Virginia,2020-10-24,172372,3578,,,
Virginia,2020-10-25,173371,3579,,,
Virginia,2020-10-26,174275,3581,,,
Virginia,2020-10-27,175409,3600,,,
Virginia,2020-10-28,176754,3616,,,
Virginia,2020-10-29,178183,3636,,,
Virginia,2020-10-30,179639,3643,,,
Virginia,2020-10-31,181190,3654,,,
Virginia,2020-11-01,182392,3655,,,
Virginia,2020-11-02,183418,3658,,,
Virginia,2020-11-03,184679,3666,,,
Virginia,2020-11-04,185836,3677,,,
Virginia,2020-11-05,187202,3688,,,
Virginia,2020-11-06,188770,3682,,,
Virginia,2020-11-07,190873,3704,,,
Virginia,2020-11-08,192175,3707,,,
Virginia,2020-11-09,193477,3713,,,
Virginia,2020-11-10,194912,3726,,,
Virginia,2020-11-11,196506,3741,,,
Virginia,2020-11-12,198027,3758,,,
Virginia,2020-11-13,199262,3785,,,
Virginia,2020-11-14,200799,3799,,,
Virginia,2020-11-15,201960,3800,,,
Virginia,2020-11-16,204637,3806,,,
Virginia,2020-11-17,206762,3835,,,
Virginia,2020-11-18,208833,3860,,,
Virginia,2020-11-19,210787,3896,,,
Virginia,2020-11-20,213331,3912,,,
Virginia,2020-11-21,215679,3938,,,
Virginia,2020-11-22,217796,3938,,,
Virginia,2020-11-23,221038,3942,,,
Virginia,2020-11-24,223582,3979,,,
Virginia,2020-11-25,226300,4008,,,
Virginia,2020-11-26,228900,4029,,,
Virginia,2020-11-27,230444,4044,,,
Virginia,2020-11-28,233617,4054,,,
Virginia,2020-11-29,235942,4058,,,
Virginia,2020-11-30,237835,4062,,,
Virginia,2020-12-01,240063,4093,,,
Virginia,2020-12-02,242480,4113,,,
Virginia,2020-12-03,244503,4147,,,
Virginia,2020-12-04,247380,4160,,,
Virginia,2020-12-05,251173,4197,,,
Virginia,2020-12-06,255053,4200,,,
Virginia,2020-12-07,258870,4208,,,
Virginia,2020-12-08,262730,4260,,,
Virginia,2020-12-09,267128,4281,,,
Virginia,2020-12-10,271043,4335,8535519.0,,
Virginia,2020-12-11,274438,4370,8535519.0,,
Virginia,2020-12-12,278615,4409,8535519.0,,
Virginia,2020-12-13,281909,4411,8535519.0,,
Virginia,2020-12-14,285149,4414,8535519.0,,
Virginia,2020-12-15,288309,4470,8535519.0,,
Virginia,2020-12-16,292240,4508,8535519.0,,
Virginia,2020-12-17,296093,4553,8535519.0,,
Virginia,2020-12-18,299388,4598,8535519.0,,
Virginia,2020-12-19,302972,4643,8535519.0,,
Virginia,2020-12-20,306848,4650,8535519.0,,
Virginia,2020-12-21,310890,4654,8535519.0,,
Virginia,2020-12-22,314481,4705,8535519.0,,
Virginia,2020-12-23,319133,4760,8535519.0,,
Virginia,2020-12-24,323915,4791,8535519.0,,
Virginia,2020-12-25,327993,4820,8535519.0,,
Virginia,2020-12-26,329577,4840,8535519.0,,
Virginia,2020-12-27,333576,4854,8535519.0,,
Virginia,2020-12-28,336175,4861,8535519.0,,
Virginia,2020-12-29,340297,4920,8535519.0,,
Virginia,2020-12-30,344345,4984,8535519.0,,
Virginia,2020-12-31,349584,5032,8535519.0,,
Virginia,2021-01-01,354766,5081,8535519.0,,
Virginia,2021-01-02,358755,5117,8535519.0,,
Virginia,2021-01-03,363765,5124,8535519.0,,
Virginia,2021-01-04,367536,5132,8535519.0,,
Virginia,2021-01-05,371913,5191,8535519.0,,
Virginia,2021-01-06,377300,5226,8535519.0,2204.0,111839.0
Virginia,2021-01-07,382679,5275,8535519.0,3891.0,131972.0
Virginia,2021-01-08,387917,5312,8535519.0,6848.0,135213.0
Virginia,2021-01-09,393715,5381,8535519.0,11023.0,145406.0
Virginia,2021-01-10,398856,5383,8535519.0,12747.0,152451.0
Virginia,2021-01-11,403386,5393,8535519.0,15130.0,159023.0
Virginia,2021-01-12,407947,5477,8535519.0,19086.0,162230.0
Virginia,2021-01-13,412545,5552,8535519.0,22985.0,170287.0
Virginia,2021-01-14,417839,5626,8535519.0,27429.0,192918.0
Virginia,2021-01-15,422634,5656,8535519.0,30475.0,214732.0
Virginia,2021-01-16,429391,5706,8535519.0,32059.0,231084.0
Virginia,2021-01-17,439305,5729,8535519.0,33470.0,249872.0
Virginia,2021-01-18,446550,5739,8535519.0,34407.0,256151.0
Virginia,2021-01-19,451076,5798,8535519.0,34407.0,289314.0
Virginia,2021-01-20,455591,5861,8535519.0,39458.0,304160.0
Virginia,2021-01-21,459604,5940,8535519.0,39458.0,319293.0
Virginia,2021-01-22,463751,6002,8535519.0,45074.0,352878.0
Virginia,2021-01-23,468655,6079,8535519.0,50147.0,376378.0
Virginia,2021-01-24,472447,6078,8535519.0,58779.0,393127.0
Virginia,2021-01-25,478619,6081,8535519.0,64381.0,415684.0
Virginia,2021-01-26,483326,6174,8535519.0,64381.0,488808.0
Virginia,2021-01-27,488553,6228,8535519.0,72628.0,517381.0
Virginia,2021-01-28,493674,6308,8535519.0,88410.0,551674.0
Virginia,2021-01-29,497912,6379,8535519.0,98485.0,597548.0
Virginia,2021-01-30,502221,6449,8535519.0,99790.0,637291.0
Virginia,2021-01-31,504779,6464,8535519.0,110877.0,680148.0
Virginia,2021-02-01,507640,6474,8535519.0,124407.0,716587.0
Virginia,2021-02-02,510380,6517,8535519.0,130735.0,740460.0
Virginia,2021-02-03,513339,6575,8535519.0,136731.0,755954.0
Virginia,2021-02-04,516398,6650,8535519.0,145284.0,772937.0
Virginia,2021-02-05,521467,6732,8535519.0,157507.0,803892.0
Virginia,2021-02-06,526176,6773,8535519.0,178708.0,840544.0
Virginia,2021-02-07,529125,6778,8535519.0,195970.0,873697.0
Virginia,2021-02-08,530825,6820,8535519.0,206942.0,894887.0
Virginia,2021-02-09,534116,6898,8535519.0,217605.0,909796.0
Virginia,2021-02-10,537319,6932,8535519.0,229345.0,923323.0
Virginia,2021-02-11,541018,6958,8535519.0,245471.0,942869.0
Virginia,2021-02-12,544209,6966,8535519.0,247784.0,945877.0
Virginia,2021-02-13,547424,6996,8535519.0,303942.0,990614.0
Virginia,2021-02-14,549999,7012,8535519.0,317526.0,1001839.0
Virginia,2021-02-15,551538,7016,8535519.0,337968.0,1004422.0
Virginia,2021-02-16,553308,7037,8535519.0,351441.0,1043752.0
Virginia,2021-02-17,555592,7075,8535519.0,366058.0,1057588.0
Virginia,2021-02-18,557896,7090,8535519.0,393306.0,1073802.0
Virginia,2021-02-19,559930,7098,8535519.0,396059.0,1090670.0
Virginia,2021-02-20,561812,7197,8535519.0,459751.0,1144986.0
Virginia,2021-02-21,564115,7331,8535519.0,477252.0,1148781.0
Virginia,2021-02-22,565270,7486,8535519.0,501118.0,1169047.0
Virginia,2021-02-23,567039,7658,8535519.0,537009.0,1202793.0
Virginia,2021-02-24,568946,7807,8535519.0,540768.0,1201290.0
Virginia,2021-02-25,570982,7963,8535519.0,562296.0,1211419.0
Virginia,2021-02-26,572639,8197,8535519.0,590745.0,1222235.0
Virginia,2021-02-27,574314,8382,8535519.0,636415.0,1285326.0
Virginia,2021-02-28,576050,8552,8535519.0,668076.0,1296125.0
Virginia,2021-03-01,577174,8783,8535519.0,721028.0,1359863.0
Virginia,2021-03-02,578559,8943,8535519.0,741128.0,1390961.0
Virginia,2021-03-03,580108,9326,8535519.0,752851.0,1411287.0
Virginia,2021-03-04,581408,9357,8535519.0,773361.0,1443893.0
Virginia,2021-03-05,583060,9428,8535519.0,798930.0,1478707.0
Virginia,2021-03-06,584537,9519,8535519.0,823381.0,1512267.0
Virginia,2021-03-07,585700,9596,8535519.0,844476.0,1548328.0
Virginia,2021-03-08,586592,9683,8535519.0,875176.0,1577447.0
Virginia,2021-03-09,588129,9790,8535519.0,889474.0,1615013.0
Virginia,2021-03-10,589375,9849,8535519.0,917398.0,1651772.0
Virginia,2021-03-11,590625,9902,8535519.0,949845.0,1695076.0
Virginia,2021-03-12,592214,9961,8535519.0,985449.0,1746116.0
Virginia,2021-03-13,593562,9985,8535519.0,1016300.0,1796156.0
Virginia,2021-03-14,594735,10019,8535519.0,1047507.0,1852941.0
Virginia,2021-03-15,595865,10060,8535519.0,1066807.0,1892511.0
Virginia,2021-03-16,597141,10104,8535519.0,1088037.0,1922978.0
Virginia,2021-03-17,598468,10154,8535519.0,1103311.0,1955426.0
Virginia,2021-03-18,600550,10182,8535519.0,1116040.0,1995789.0
Virginia,2021-03-19,602182,10092,8535519.0,1135711.0,2044112.0
Virginia,2021-03-20,603745,10104,8535519.0,1159848.0,2110358.0
Virginia,2021-03-21,604904,10117,8535519.0,1178348.0,2150534.0
Virginia,2021-03-22,605967,10127,8535519.0,1201899.0,2182886.0
Virginia,2021-03-23,607234,10137,8535519.0,1223887.0,2214076.0
Virginia,2021-03-24,608704,10143,8535519.0,1233239.0,2253522.0
Virginia,2021-03-25,610263,10147,8535519.0,1258941.0,2303203.0
Virginia,2021-03-26,612062,10154,8535519.0,1277347.0,2348471.0
Virginia,2021-03-27,613974,10178,8535519.0,1308060.0,2401154.0
Virginia,2021-03-28,615366,10198,8535519.0,1324177.0,2458022.0
Virginia,2021-03-29,616509,10219,8535519.0,1359316.0,2525616.0
Virginia,2021-03-30,617941,10242,8535519.0,1386835.0,2579008.0
Virginia,2021-03-31,618976,10252,8535519.0,1428643.0,2643190.0
Virginia,2021-04-01,620801,10268,8535519.0,1457374.0,2692530.0
Virginia,2021-04-02,622339,10279,8535519.0,1490091.0,2753169.0
Virginia,2021-04-03,623881,10287,8535519.0,1533764.0,2819322.0
Virginia,2021-04-04,625148,10329,8535519.0,1587126.0,2889207.0
Virginia,2021-04-05,626171,10360,8535519.0,1641022.0,2949573.0
Virginia,2021-04-06,627605,10401,8535519.0,1666877.0,2975993.0
Virginia,2021-04-07,629155,10415,8535519.0,1693897.0,3011977.0
Virginia,2021-04-08,631083,10436,8535519.0,1730115.0,3057020.0
Virginia,2021-04-09,632625,10451,8535519.0,1769743.0,3116633.0
Virginia,2021-04-10,634325,10458,8535519.0,1816153.0,3172819.0
Virginia,2021-04-11,635552,10472,8535519.0,1874243.0,3235323.0
Virginia,2021-04-12,636862,10486,8535519.0,1933675.0,3302320.0
Virginia,2021-04-13,638910,10506,8535519.0,1960371.0,3322451.0
Virginia,2021-04-14,640211,10510,8535519.0,1998026.0,3358855.0
Virginia,2021-04-15,641626,10529,8535519.0,2086620.0,3442211.0
Virginia,2021-04-16,643220,10549,8535519.0,2157020.0,3509424.0
Virginia,2021-04-17,644828,10564,8535519.0,2219194.0,3557209.0
Virginia,2021-04-18,646133,10581,8535519.0,2266985.0,3590206.0
Virginia,2021-04-19,647111,10595,8535519.0,2301433.0,3620627.0
Virginia,2021-04-20,648347,10625,8535519.0,2329656.0,3658158.0
Virginia,2021-04-21,649608,10640,8535519.0,2365218.0,3688759.0
Virginia,2021-04-22,650981,10653,8535519.0,2418109.0,3730515.0
Virginia,2021-04-23,652321,10666,8535519.0,2483778.0,3778473.0
Virginia,2021-04-24,653326,10675,8535519.0,2546964.0,3828270.0
Virginia,2021-04-25,654210,10691,8535519.0,2592303.0,3858089.0
Virginia,2021-04-26,654929,10706,8535519.0,2626636.0,3895692.0
Virginia,2021-04-27,656020,10722,8535519.0,2657944.0,3921634.0
Virginia,2021-04-28,657154,10735,8535519.0,2690087.0,3945339.0
Virginia,2021-04-29,658341,10751,8535519.0,2739248.0,3979508.0
Virginia,2021-04-30,659590,10770,8535519.0,2802389.0,4019353.0
Virginia,2021-05-01,660553,10777,8535519.0,2868921.0,4056353.0
Virginia,2021-05-02,661314,10791,8535519.0,2915421.0,4080155.0
Virginia,2021-05-03,661925,10807,8535519.0,2928642.0,4089457.0
Virginia,2021-05-04,662696,10823,8535519.0,2928642.0,4083934.0
Virginia,2021-05-05,663538,10844,8535519.0,2989861.0,4129315.0
Virginia,2021-05-06,664394,10861,8535519.0,3048290.0,4165000.0
Virginia,2021-05-07,665332,10874,8535519.0,3103009.0,4194146.0
Virginia,2021-05-08,666111,10885,8535519.0,3144444.0,4214094.0
Virginia,2021-05-09,666650,10895,8535519.0,3173754.0,4234063.0
Virginia,2021-05-10,666986,10902,8535519.0,3218647.0,4266751.0
Virginia,2021-05-11,667586,10919,8535519.0,3248806.0,4282205.0
Virginia,2021-05-12,668147,10934,8535519.0,3284108.0,4296807.0
Virginia,2021-05-13,668726,10961,8535519.0,3325691.0,4311838.0
Virginia,2021-05-14,669219,10991,8535519.0,3370252.0,4330824.0
Virginia,2021-05-15,669904,11008,8535519.0,3414563.0,4356689.0
Virginia,2021-05-16,670184,11018,8535519.0,3439005.0,4374202.0
Virginia,2021-05-17,670456,11029,8535519.0,3465698.0,4396825.0
Virginia,2021-05-18,670834,11042,8535519.0,3483545.0,4409155.0
Virginia,2021-05-19,671325,11048,8535519.0,3526849.0,4443050.0
Virginia,2021-05-20,671916,11068,8535519.0,3562369.0,4470191.0
Virginia,2021-05-21,672312,11074,8535519.0,3607373.0,4514420.0
Virginia,2021-05-22,672793,11097,8535519.0,3645792.0,4544186.0
Virginia,2021-05-23,673029,11106,8535519.0,3675180.0,4567382.0
Virginia,2021-05-24,673105,11116,8535519.0,3692244.0,4583973.0
Virginia,2021-05-25,673759,11137,8535519.0,3709569.0,4600241.0
Virginia,2021-05-26,674082,11143,8535519.0,3732813.0,4623537.0
Virginia,2021-05-27,674439,11152,8535519.0,3759142.0,4643066.0
Virginia,2021-05-28,674843,11156,8535519.0,3792990.0,4670063.0
Virginia,2021-05-29,675165,11160,8535519.0,3821175.0,4694343.0
Virginia,2021-05-30,675392,11173,8535519.0,3839383.0,4709057.0
Virginia,2021-05-31,675538,11186,8535519.0,3839383.0,4709057.0
Virginia,2021-06-01,675597,11194,8535519.0,3866205.0,4727104.0
Virginia,2021-06-02,675783,11206,8535519.0,3880274.0,4737745.0
Virginia,2021-06-03,676041,11216,8535519.0,3881990.0,4738797.0
Virginia,2021-06-04,676300,11222,8535519.0,3904536.0,4756993.0
Virginia,2021-06-05,676586,11229,8535519.0,3923776.0,4773123.0
Virginia,2021-06-06,676741,11236,8535519.0,3969031.0,4802403.0
Virginia,2021-06-07,676831,11245,8535519.0,3970967.0,4803820.0
Virginia,2021-06-08,677013,11253,8535519.0,4003990.0,4822070.0
Virginia,2021-06-09,677210,11260,8535519.0,4005241.0,4822905.0
Virginia,2021-06-10,677425,11270,8535519.0,4033134.0,4835515.0
Virginia,2021-06-11,677530,11283,8535519.0,4061886.0,4852671.0
Virginia,2021-06-12,677671,11293,8535519.0,4086323.0,4867936.0
Virginia,2021-06-13,677744,11307,8535519.0,4115334.0,4881678.0
Virginia,2021-06-14,677812,11318,8535519.0,4127680.0,4886392.0
Virginia,2021-06-15,677949,11328,8535519.0,4166713.0,4903404.0
Virginia,2021-06-16,678226,11330,8535519.0,4205777.0,4920228.0
Virginia,2021-06-17,678392,11336,8535519.0,4208431.0,4921991.0
Virginia,2021-06-18,678506,11342,8535519.0,4252041.0,4943029.0
Virginia,2021-06-19,678595,11343,8535519.0,4271383.0,4953331.0
Virginia,2021-06-20,678649,11351,8535519.0,4286578.0,4962139.0
Virginia,2021-06-21,678765,11360,8535519.0,4296689.0,4967613.0
Virginia,2021-06-22,678909,11367,8535519.0,4307288.0,4974473.0
Virginia,2021-06-23,679137,11368,8535519.0,4321178.0,4984652.0
Virginia,2021-06-24,679391,11381,8535519.0,4338863.0,4995493.0
Virginia,2021-06-25,679762,11396,8535519.0,4340056.0,4996375.0
Virginia,2021-06-26,680060,11402,8535519.0,4355345.0,5005481.0
Virginia,2021-06-27,679828,11396,8535519.0,4371692.0,5015357.0
Virginia,2021-06-28,679917,11402,8535519.0,4404436.0,5025574.0
Virginia,2021-06-29,680065,11412,8535519.0,4410805.0,5030262.0
Virginia,2021-06-30,680340,11415,8535519.0,4422065.0,5040260.0
Virginia,2021-07-01,680564,11419,8535519.0,4433088.0,5048162.0
Virginia,2021-07-02,680744,11423,8535519.0,4447794.0,5058733.0
Virginia,2021-07-03,680904,11423,8535519.0,4457844.0,5067150.0
Virginia,2021-07-04,681072,11427,8535519.0,4467050.0,5074667.0
Virginia,2021-07-05,681194,11431,8535519.0,4467050.0,5074667.0
Virginia,2021-07-06,681326,11434,8535519.0,4478317.0,5083972.0
Virginia,2021-07-07,681599,11436,8535519.0,4481396.0,5086562.0
Virginia,2021-07-08,681890,11441,8535519.0,4489618.0,5093258.0
Virginia,2021-07-09,682147,11448,8535519.0,4500277.0,5101099.0
Virginia,2021-07-10,682433,11450,8535519.0,4508239.0,5107865.0
Virginia,2021-07-11,682673,11450,8535519.0,4514095.0,5113340.0
Virginia,2021-07-12,682856,11450,8535519.0,4523558.0,5120878.0
Virginia,2021-07-13,683202,11459,8535519.0,4528412.0,5125310.0
Virginia,2021-07-14,683614,11467,8535519.0,4536482.0,5131418.0
Virginia,2021-07-15,684054,11471,8535519.0,4544376.0,5138204.0
Virginia,2021-07-16,684499,11477,8535519.0,4554924.0,5146680.0
Virginia,2021-07-17,684499,11477,8535519.0,4562391.0,5153849.0
Virginia,2021-07-18,684499,11477,8535519.0,4569489.0,5160692.0
Virginia,2021-07-19,685485,11483,8535519.0,4575899.0,5166732.0
Virginia,2021-07-20,686206,11487,8535519.0,4580737.0,5170817.0
Virginia,2021-07-21,686884,11491,8535519.0,4586432.0,5178149.0
Virginia,2021-07-22,687550,11493,8535519.0,4594024.0,5185865.0
Virginia,2021-07-23,688300,11500,8535519.0,4602116.0,5194300.0
Virginia,2021-07-24,688300,11500,8535519.0,4609500.0,5203001.0
Virginia,2021-07-25,688300,11500,8535519.0,4617564.0,5214471.0
Virginia,2021-07-26,690183,11506,8535519.0,4623138.0,5222498.0
Virginia,2021-07-27,691018,11515,8535519.0,4626792.0,5227876.0
Virginia,2021-07-28,692105,11522,8535519.0,4631108.0,5235406.0
Virginia,2021-07-29,693206,11525,8535519.0,4637990.0,5245171.0
Virginia,2021-07-30,694384,11532,8535519.0,4644755.0,5255419.0
Virginia,2021-07-31,694384,11532,8535519.0,4652774.0,5266866.0
Virginia,2021-08-01,694384,11532,8535519.0,4665300.0,5286888.0
Virginia,2021-08-02,697939,11534,8535519.0,4669393.0,5294120.0
Virginia,2021-08-03,699342,11536,8535519.0,4669654.0,5294621.0
Virginia,2021-08-04,701059,11541,8535519.0,4674811.0,5303419.0
Virginia,2021-08-05,702819,11546,8535519.0,4681679.0,5314901.0
Virginia,2021-08-06,704664,11558,8535519.0,4688721.0,5326481.0
Virginia,2021-08-07,704664,11558,8535519.0,4695439.0,5337963.0
Virginia,2021-08-08,704664,11558,8535519.0,4708697.0,5360689.0
Virginia,2021-08-09,709319,11571,8535519.0,4708832.0,5361074.0
Virginia,2021-08-10,711078,11578,8535519.0,4713170.0,5368983.0
Virginia,2021-08-11,713195,11581,8535519.0,4722912.0,5382131.0
Virginia,2021-08-12,715556,11583,8535519.0,4729067.0,5391776.0
Virginia,2021-08-13,717826,11599,8535519.0,4734995.0,5401078.0
Virginia,2021-08-14,717826,11599,8535519.0,4746488.0,5418553.0
Virginia,2021-08-15,717826,11599,8535519.0,4746980.0,5419318.0
Virginia,2021-08-16,723727,11618,8535519.0,4761717.0,5439548.0
Virginia,2021-08-17,725971,11625,8535519.0,4766294.0,5447452.0
Virginia,2021-08-18,728523,11632,8535519.0,4772914.0,5455652.0
Virginia,2021-08-19,731287,11638,8535519.0,4778991.0,5463340.0
Virginia,2021-08-20,734079,11647,8535519.0,4788915.0,5475640.0
Virginia,2021-08-21,734079,11647,8535519.0,4798319.0,5486767.0
Virginia,2021-08-22,734079,11647,8535519.0,4806473.0,5496356.0
Virginia,2021-08-23,741160,11675,8535519.0,4815122.0,5506179.0
Virginia,2021-08-24,744187,11693,8535519.0,4820547.0,5512163.0
Virginia,2021-08-25,747641,11715,8535519.0,4829176.0,5520989.0
Virginia,2021-08-26,751132,11729,8535519.0,4838898.0,5532028.0
Virginia,2021-08-27,754652,11769,8535519.0,4846810.0,5533102.0
Virginia,2021-08-28,754652,11769,8535519.0,4856038.0,5544291.0
Virginia,2021-08-29,754652,11769,8535519.0,4868886.0,5557112.0
Virginia,2021-08-30,762948,11810,8535519.0,4880215.0,5567591.0
Virginia,2021-08-31,766435,11842,8535519.0,4887531.0,5574196.0
Virginia,2021-09-01,769842,11861,8535519.0,4895575.0,5582521.0
Virginia,2021-09-02,774097,11879,8535519.0,4903533.0,5590853.0
Virginia,2021-09-03,778167,11899,8535519.0,4912835.0,5601439.0
Virginia,2021-09-04,778167,11899,8535519.0,4924254.0,5614437.0
Virginia,2021-09-05,778167,11899,8535519.0,4924254.0,5614437.0
Virginia,2021-09-06,786910,11929,8535519.0,4924254.0,5614437.0
Virginia,2021-09-07,788917,11947,8535519.0,4947779.0,5636965.0
Virginia,2021-09-08,793396,11977,8535519.0,4953531.0,5643243.0
Virginia,2021-09-09,797348,12010,8535519.0,4959123.0,5649438.0
Virginia,2021-09-10,801827,12036,8535519.0,4972036.0,5660792.0
Virginia,2021-09-11,801827,12036,8535519.0,4981250.0,5670759.0
Virginia,2021-09-12,801827,12036,8535519.0,4990367.0,5680740.0
Virginia,2021-09-13,811079,12089,8535519.0,5000236.0,5689869.0
Virginia,2021-09-14,814738,12118,8535519.0,5006507.0,5696076.0
Virginia,2021-09-15,818804,12170,8535519.0,5014100.0,5703726.0
Virginia,2021-09-16,822985,12207,8535519.0,5022557.0,5712287.0
Virginia,2021-09-17,827197,12242,8535519.0,5066266.0,5754988.0
Virginia,2021-09-18,827197,12242,8535519.0,5061518.0,5748879.0
Virginia,2021-09-19,827197,12242,8535519.0,5080898.0,5767006.0
Virginia,2021-09-20,836140,12312,8535519.0,5094281.0,5777458.0
Virginia,2021-09-21,839475,12364,8535519.0,5100364.0,5782438.0
Virginia,2021-09-22,843212,12409,8535519.0,5106400.0,5787264.0
Virginia,2021-09-23,846979,12463,8535519.0,5107217.0,5786370.0
Virginia,2021-09-24,850037,12511,8535519.0,5123605.0,5798550.0
Virginia,2021-09-25,849865,12511,8535519.0,5131924.0,5805223.0
Virginia,2021-09-26,849865,12511,8535519.0,5143088.0,5815203.0
Virginia,2021-09-27,857852,12592,8535519.0,5148638.0,5819726.0
Virginia,2021-09-28,860493,12647,8535519.0,5157759.0,5826869.0
Virginia,2021-09-29,863644,12696,8535519.0,5164932.0,5833414.0
Virginia,2021-09-30,866776,12750,8535519.0,5170550.0,5839079.0
Virginia,2021-10-01,869328,12806,8535519.0,5178108.0,5847622.0
Virginia,2021-10-02,869328,12806,8535519.0,5181931.0,5851648.0
Virginia,2021-10-03,869328,12806,8535519.0,5189123.0,5858462.0
Virginia,2021-10-04,877090,12908,8535519.0,5205089.0,5873006.0
Virginia,2021-10-05,878518,12955,8535519.0,5209839.0,5877501.0
Virginia,2021-10-06,882437,12999,8535519.0,5216856.0,5883863.0
Virginia,2021-10-07,885323,13031,8535519.0,5221636.0,5889202.0
Virginia,2021-10-08,888159,13075,8535519.0,5231142.0,5898421.0
Virginia,2021-10-09,888159,13075,8535519.0,5239151.0,5906847.0
Virginia,2021-10-10,888159,13075,8535519.0,5239151.0,5906847.0
Virginia,2021-10-11,888159,13075,8535519.0,5239151.0,5906847.0
Virginia,2021-10-12,895619,13219,8535519.0,5255434.0,5924366.0
Virginia,2021-10-13,897978,13285,8535519.0,5255434.0,5924366.0
Virginia,2021-10-14,900581,13345,8535519.0,5255434.0,5924366.0
Virginia,2021-10-15,902938,13391,8535519.0,5255434.0,5924366.0
Virginia,2021-10-16,902938,13391,8535519.0,5255434.0,5924366.0
Virginia,2021-10-17,902938,13391,8535519.0,5255434.0,5924366.0
Virginia,2021-10-18,907882,13486,8535519.0,5304566.0,5971647.0
Virginia,2021-10-19,909499,13538,8535519.0,5309301.0,5976463.0
Virginia,2021-10-20,911321,13585,8535519.0,5315156.0,5982690.0
Virginia,2021-10-21,913100,13624,8535519.0,5321585.0,5990227.0
Virginia,2021-10-22,914755,13668,8535519.0,5332674.0,6003628.0
Virginia,2021-10-23,914755,13668,8535519.0,5338270.0,6009377.0
Virginia,2021-10-24,914755,13668,8535519.0,5345739.0,6016286.0
Virginia,2021-10-25,918700,13745,8535519.0,5349949.0,6021704.0
Virginia,2021-10-26,919999,13793,8535519.0,5354009.0,6027385.0
Virginia,2021-10-27,921630,13827,8535519.0,5358489.0,6033483.0
Virginia,2021-10-28,923125,13870,8535519.0,5372576.0,6052433.0
Virginia,2021-10-29,924771,13907,8535519.0,5373361.0,6054713.0
Virginia,2021-10-30,924771,13907,8535519.0,5379511.0,6063470.0
Virginia,2021-10-31,924771,13907,8535519.0,5386168.0,6072544.0
Washington,2020-01-22,1,0,,,
Washington,2020-01-23,1,0,,,
Washington,2020-01-24,1,0,,,
Washington,2020-01-25,1,0,,,
Washington,2020-01-26,1,0,,,
Washington,2020-01-27,1,0,,,
Washington,2020-01-28,1,0,,,
Washington,2020-01-29,1,0,,,
Washington,2020-01-30,1,0,,,
Washington,2020-01-31,1,0,,,
Washington,2020-02-01,1,0,,,
Washington,2020-02-02,1,0,,,
Washington,2020-02-03,1,0,,,
Washington,2020-02-04,1,0,,,
Washington,2020-02-05,1,0,,,
Washington,2020-02-06,1,0,,,
Washington,2020-02-07,1,0,,,
Washington,2020-02-08,1,0,,,
Washington,2020-02-09,1,0,,,
Washington,2020-02-10,1,0,,,
Washington,2020-02-11,1,0,,,
Washington,2020-02-12,1,0,,,
Washington,2020-02-13,1,0,,,
Washington,2020-02-14,1,0,,,
Washington,2020-02-15,1,0,,,
Washington,2020-02-16,1,0,,,
Washington,2020-02-17,1,0,,,
Washington,2020-02-18,1,0,,,
Washington,2020-02-19,1,0,,,
Washington,2020-02-20,1,0,,,
Washington,2020-02-21,1,0,,,
Washington,2020-02-22,1,0,,,
Washington,2020-02-23,1,0,,,
Washington,2020-02-24,1,0,,,
Washington,2020-02-25,1,0,,,
Washington,2020-02-26,1,0,,,
Washington,2020-02-27,1,0,,,
Washington,2020-02-28,1,0,,,
Washington,2020-02-29,7,1,,,
Washington,2020-03-01,11,1,,,
Washington,2020-03-02,18,6,,,
Washington,2020-03-03,27,7,,,
Washington,2020-03-04,39,10,,,
Washington,2020-03-05,70,11,,,
Washington,2020-03-06,78,13,,,
Washington,2020-03-07,102,16,,,
Washington,2020-03-08,122,18,,,
Washington,2020-03-09,122,19,,,
Washington,2020-03-10,167,23,,,
Washington,2020-03-11,282,24,,,
Washington,2020-03-12,442,31,,,
Washington,2020-03-13,568,37,,,
Washington,2020-03-14,642,39,,,
Washington,2020-03-15,603,40,,,
Washington,2020-03-16,779,48,,,
Washington,2020-03-17,955,55,,,
Washington,2020-03-18,1022,67,,,
Washington,2020-03-19,1374,73,,,
Washington,2020-03-20,1524,83,,,
Washington,2020-03-21,1793,94,,,
Washington,2020-03-22,1997,97,,,
Washington,2020-03-23,2221,109,,,
Washington,2020-03-24,2328,116,,,
Washington,2020-03-25,2591,133,,,
Washington,2020-03-26,3207,150,,,
Washington,2020-03-27,3477,157,,,
Washington,2020-03-28,4030,188,,,
Washington,2020-03-29,4465,198,,,
Washington,2020-03-30,4923,205,,,
Washington,2020-03-31,5432,225,,,
Washington,2020-04-01,5608,310,,,
Washington,2020-04-02,6389,340,,,
Washington,2020-04-03,6846,369,,,
Washington,2020-04-04,7247,398,,,
Washington,2020-04-05,7825,426,,,
Washington,2020-04-06,8311,450,,,
Washington,2020-04-07,8692,474,,,
